problem,relationType,target,label
chronic_kidney_disease,lab,LAB_33342-7,1
back_pain,procedure,PX_J1020,1
diabetes,lab,LAB_2986-8,1
rheumatoid_arthritis,lab,LAB_19261-7,1
chronic_kidney_disease,medication,RX_3498,1
thyroid_hormone_disorders,procedure,PX_10022,2
seizure_disorder,procedure,PX_93010,1
back_pain,medication,RX_7052,2
dermatitis,medication,RX_92582,2
cholelithiasis,lab,LAB_15212-4,2
cholelithiasis,medication,RX_6754,1
diabetes,medication,RX_XXXXX45,1
back_pain,procedure,PX_93010,1
hypertension,lab,LAB_30894-0,1
coronary_artery_disease,procedure,PX_95810,1
diabetes,procedure,PX_74240,1
arthritis,lab,LAB_72586-1,1
gerd,procedure,PX_90658,1
cholelithiasis,medication,RX_XXXXX35,1
gerd,medication,RX_1665059,1
chronic_kidney_disease,procedure,PX_XXXXX304,2
thrombocytopenia,procedure,PX_36415,1
chronic_kidney_disease,lab,LAB_895-3,1
headache,medication,RX_38404,2
hypertension,lab,LAB_19146-0,1
uti,procedure,PX_XXXXX61,2
gerd,lab,LAB_2502-3,1
hematuria,procedure,PX_76770,2
"mood_disorders,_including_depression",medication,RX_313663,1
hypertension,procedure,PX_90782,1
"mood_disorders,_including_depression",medication,RX_42355,2
hypertension,medication,RX_69749,2
syncope,lab,LAB_4544-3,2
thrombocytopenia,lab,LAB_2536-1,1
cough,procedure,PX_XXXXX383,2
asthma,medication,RX_9796,1
arthritis,procedure,PX_70553,1
gerd,procedure,PX_77080,1
chronic_kidney_disease,procedure,PX_XXXXX289,1
kidney_stone,medication,RX_8591,1
cough,medication,RX_69120,2
arthritis,procedure,PX_XXXXX372,1
uti,medication,RX_1223,1
headache,lab,LAB_14979-9,1
anemia,procedure,PX_93000,2
rheumatoid_arthritis,lab,LAB_19270-8,1
thyroid_hormone_disorders,lab,LAB_731-0,1
"mood_disorders,_including_depression",medication,RX_40254,2
thrombocytopenia,lab,LAB_704-7,1
syncope,procedure,PX_94150,1
diverticulosis/diverticulitis,medication,RX_26225,1
headache,lab,LAB_14979-9,1
heart_failure,procedure,PX_94720,1
headache,procedure,PX_XXXXX380,2
chronic_kidney_disease,procedure,PX_XXXXX471,1
rheumatoid_arthritis,medication,RX_3264,2
dyslipidemia,lab,LAB_3016-3,1
copd,procedure,PX_94200,1
chronic_kidney_disease,medication,RX_1808,2
asthma,lab,LAB_41653-7,1
sleep_apnea,medication,RX_86009,1
osteoporosis,lab,LAB_2324-2,1
diverticulosis/diverticulitis,procedure,PX_XXXXX428,1
back_pain,medication,RX_10237,2
chronic_kidney_disease,lab,LAB_35674-1,2
copd,lab,LAB_6265-3,1
gout,medication,RX_8356,2
diabetes,procedure,PX_64475,1
copd,medication,RX_XXXXX119,2
uti,lab,LAB_18928-2,2
gerd,medication,RX_XXXXX69,2
hypertension,medication,RX_XXXXX65,2
hematuria,medication,RX_4850,1
uti,procedure,PX_XXXXX373,2
uterine_fibroid,medication,RX_6691,2
kidney_stone,medication,RX_26225,1
thyroid_hormone_disorders,procedure,PX_XXXXX402,1
osteoporosis,lab,LAB_72598-6,1
kidney_stone,lab,LAB_53316-6,2
hypertension,procedure,PX_36000,1
diverticulosis/diverticulitis,procedure,PX_74270,1
thyroid_hormone_disorders,medication,RX_XXXXX169,1
hematuria,medication,RX_6960,1
hypokalemia,procedure,PX_XXXXX212,1
anemia,medication,RX_XXXXX43,1
seizure_disorder,lab,LAB_3298-7,2
thyroid_hormone_disorders,procedure,PX_90862,1
hypertension,lab,LAB_786-4,1
gerd,procedure,PX_J1642,1
sleep_apnea,procedure,PX_XXXXX290,1
syncope,lab,LAB_13969-1,2
coronary_artery_disease,medication,RX_50166,2
sleep_apnea,lab,LAB_33762-6,1
uti,lab,LAB_50557-8,1
cough,lab,LAB_786-4,1
gerd,medication,RX_32675,1
hematuria,medication,RX_11248,1
coronary_artery_disease,lab,LAB_6690-2,1
cholelithiasis,medication,RX_3423,1
coronary_artery_disease,lab,LAB_6598-7,2
copd,medication,RX_XXXXX150,2
back_pain,lab,LAB_19295-5,2
sleep_apnea,lab,LAB_777-3,1
copd,medication,RX_XXXXX143,2
asthma,medication,RX_41126,2
atrial_fibrillation,medication,RX_1808,1
"mood_disorders,_including_depression",procedure,PX_70450,1
uti,lab,LAB_7000-3,2
arthritis,medication,RX_2582,1
osteoporosis,lab,LAB_5905-5,1
heart_failure,medication,RX_83818,2
chronic_kidney_disease,lab,LAB_72594-5,1
atrial_fibrillation,procedure,PX_71020,1
osteoporosis,lab,LAB_2472-9,1
gerd,medication,RX_100213,1
heart_failure,medication,RX_6960,1
atrial_fibrillation,procedure,PX_71020,1
sleep_apnea,procedure,PX_94620,1
sleep_apnea,medication,RX_9863,1
diabetes,medication,RX_274332,2
seizure_disorder,lab,LAB_30471-7,2
dyslipidemia,procedure,PX_71020,1
hematuria,lab,LAB_X9999999-9,1
coronary_artery_disease,lab,LAB_1743-4,1
diverticulosis/diverticulitis,lab,LAB_736-9,1
heart_failure,lab,LAB_2028-9,1
sleep_apnea,procedure,PX_96152,1
thrombocytopenia,medication,RX_9863,1
arthritis,medication,RX_XXXXX29,1
osteoporosis,lab,LAB_2458-8,1
thrombocytopenia,medication,RX_XXXXX37,1
dermatitis,lab,LAB_57416-0,1
coronary_artery_disease,lab,LAB_20448-7,1
sleep_apnea,medication,RX_7804,1
hypertension,procedure,PX_XXXXX398,1
osteoporosis,medication,RX_77655,2
sleep_apnea,procedure,PX_76705,1
hypokalemia,medication,RX_9863,1
kidney_stone,procedure,PX_XXXXX55,1
syncope,medication,RX_XXXXX144,1
uterine_fibroid,medication,RX_6883,1
heart_failure,medication,RX_52175,2
hematuria,procedure,PX_51702,2
dyslipidemia,medication,RX_11170,1
back_pain,medication,RX_278567,2
"mood_disorders,_including_depression",medication,RX_36437,2
hypokalemia,medication,RX_XXXXX51,1
hypertension,procedure,PX_XXXXX465,1
dyslipidemia,procedure,PX_J3420,1
back_pain,medication,RX_93263,2
hematuria,medication,RX_2194,2
diabetes,procedure,PX_73620,1
headache,medication,RX_4493,1
anemia,medication,RX_8704,1
copd,medication,RX_XXXXX63,2
uti,medication,RX_2176,1
anemia,lab,LAB_2502-3,2
thyroid_hormone_disorders,medication,RX_XXXXX1,1
headache,medication,RX_88014,2
arthritis,lab,LAB_11572-5,2
copd,medication,RX_108118,2
gerd,procedure,PX_78264,1
cough,procedure,PX_93010,1
chronic_kidney_disease,medication,RX_38413,2
hypokalemia,medication,RX_XXXXX160,1
arthritis,procedure,PX_J2250,1
coronary_artery_disease,procedure,PX_XXXXX272,2
diverticulosis/diverticulitis,lab,LAB_2039-6,1
rheumatoid_arthritis,lab,LAB_33567-9,1
dermatitis,lab,LAB_6099-6,1
syncope,medication,RX_3423,2
diabetes,procedure,PX_51798,1
anemia,lab,LAB_11156-7,1
cough,procedure,PX_XXXXX408,1
uti,medication,RX_2194,2
hypertension,medication,RX_6918,2
heart_failure,medication,RX_XXXXX65,2
seizure_disorder,medication,RX_1086768,1
dyslipidemia,procedure,PX_XXXXX428,1
diverticulosis/diverticulitis,medication,RX_215060,1
"mood_disorders,_including_depression",medication,RX_35636,2
asthma,lab,LAB_6189-5,1
diabetes,procedure,PX_XXXXX410,1
kidney_stone,lab,LAB_9795-6,1
chronic_kidney_disease,procedure,PX_93990,2
diverticulosis/diverticulitis,medication,RX_1596,1
hypertension,procedure,PX_XXXXX435,1
hypertension,procedure,PX_XXXXX301,1
cholelithiasis,lab,LAB_718-7,1
cough,lab,LAB_5058-3,1
atrial_fibrillation,procedure,PX_XXXXX223,2
dyslipidemia,procedure,PX_93224,1
atrial_fibrillation,medication,RX_33767,1
atrial_fibrillation,medication,RX_11289,2
uterine_fibroid,lab,LAB_2345-7,1
atrial_fibrillation,medication,RX_XXXXX101,1
dyslipidemia,procedure,PX_XXXXX310,1
rheumatoid_arthritis,medication,RX_6902,2
headache,lab,LAB_742-7,1
diverticulosis/diverticulitis,medication,RX_37798,1
anemia,lab,LAB_55752-0,1
thrombocytopenia,lab,LAB_53115-2,1
thyroid_hormone_disorders,procedure,PX_90782,1
diabetes,medication,RX_XXXXX30,1
thyroid_hormone_disorders,procedure,PX_95811,1
chronic_kidney_disease,procedure,PX_XXXXX394,1
thrombocytopenia,medication,RX_42372,1
sleep_apnea,procedure,PX_94726,1
copd,lab,LAB_19270-8,1
hypertension,procedure,PX_99144,1
dyslipidemia,lab,LAB_1968-7,1
gerd,procedure,PX_XXXXX459,1
dermatitis,medication,RX_21212,1
gout,lab,LAB_788-0,1
seizure_disorder,lab,LAB_19295-5,1
atrial_fibrillation,procedure,PX_XXXXX212,2
hypertension,medication,RX_7417,2
atrial_fibrillation,lab,LAB_5905-5,1
rheumatoid_arthritis,procedure,PX_XXXXX428,1
"mood_disorders,_including_depression",medication,RX_9796,1
seizure_disorder,lab,LAB_47383-5,1
headache,lab,LAB_2345-7,1
gerd,medication,RX_283742,2
hypertension,lab,LAB_2324-2,1
hypokalemia,lab,LAB_2951-2,2
heart_failure,lab,LAB_13969-1,2
diverticulosis/diverticulitis,procedure,PX_52000,1
sleep_apnea,medication,RX_XXXXX128,1
headache,medication,RX_1292,1
asthma,medication,RX_1347,2
gout,procedure,PX_XXXXX381,1
uti,procedure,PX_94760,1
diverticulosis/diverticulitis,medication,RX_7052,1
seizure_disorder,medication,RX_313663,1
arthritis,medication,RX_11256,1
diverticulosis/diverticulitis,lab,LAB_706-2,1
rheumatoid_arthritis,medication,RX_32613,2
heart_failure,lab,LAB_3024-7,2
cholelithiasis,medication,RX_1665059,1
gerd,lab,LAB_1986-9,1
anemia,lab,LAB_41241-1,1
kidney_stone,medication,RX_5487,1
diverticulosis/diverticulitis,procedure,PX_XXXXX458,1
asthma,medication,RX_3146,1
diverticulosis/diverticulitis,medication,RX_221147,1
"mood_disorders,_including_depression",lab,LAB_56477-3,1
dermatitis,medication,RX_10759,2
cough,procedure,PX_XXXXX405,2
hypertension,lab,LAB_2157-6,1
"mood_disorders,_including_depression",procedure,PX_70470,2
copd,procedure,PX_J7644,2
diabetes,lab,LAB_30239-8,1
"mood_disorders,_including_depression",medication,RX_42351,2
gerd,medication,RX_XXXXX169,1
back_pain,procedure,PX_73520,1
sleep_apnea,lab,LAB_2731-8,1
copd,medication,RX_274786,1
cough,medication,RX_4053,1
atrial_fibrillation,lab,LAB_6301-6,2
uterine_fibroid,lab,LAB_21198-7,2
syncope,procedure,PX_XXXXX407,2
coronary_artery_disease,medication,RX_301542,1
anemia,lab,LAB_763-3,1
back_pain,medication,RX_XXXXX29,1
uterine_fibroid,medication,RX_7646,1
anemia,medication,RX_11289,2
atrial_fibrillation,procedure,PX_93732,2
kidney_stone,lab,LAB_17862-4,1
hypokalemia,medication,RX_3443,1
uterine_fibroid,lab,LAB_6410-5,1
osteoporosis,medication,RX_36387,1
chronic_kidney_disease,procedure,PX_XXXXX402,1
hypertension,medication,RX_3827,2
arthritis,procedure,PX_XXXXX364,1
uterine_fibroid,lab,LAB_777-3,2
uti,medication,RX_XXXXX100,1
thyroid_hormone_disorders,lab,LAB_770-8,1
gerd,procedure,PX_XXXXX364,1
hypertension,procedure,PX_XXXXX289,1
thyroid_hormone_disorders,lab,LAB_12180-6,1
gout,procedure,PX_J7323,2
uterine_fibroid,medication,RX_8591,1
hypokalemia,lab,LAB_5902-2,1
diverticulosis/diverticulitis,procedure,PX_XXXXX454,1
dermatitis,procedure,PX_11311,1
coronary_artery_disease,procedure,PX_94760,1
heart_failure,medication,RX_18867,2
asthma,procedure,PX_59025,1
hypokalemia,medication,RX_XXXXX128,1
thrombocytopenia,medication,RX_10582,1
thyroid_hormone_disorders,medication,RX_XXXXX55,1
back_pain,medication,RX_31448,2
chronic_kidney_disease,lab,LAB_72586-1,1
hematuria,medication,RX_3498,1
kidney_stone,procedure,PX_XXXXX375,2
anemia,lab,LAB_46128-5,1
syncope,procedure,PX_XXXXX408,2
cholelithiasis,medication,RX_XXXXX142,1
dyslipidemia,procedure,PX_97803,1
osteoporosis,procedure,PX_72110,1
copd,medication,RX_XXXXX137,2
"mood_disorders,_including_depression",lab,LAB_19295-5,2
chronic_kidney_disease,lab,LAB_50235-1,1
back_pain,procedure,PX_70544,1
sleep_apnea,lab,LAB_35317-7,1
sleep_apnea,procedure,PX_99071,1
kidney_stone,procedure,PX_XXXXX378,1
arthritis,procedure,PX_XXXXX221,1
syncope,lab,LAB_706-2,1
diabetes,medication,RX_XXXXX33,1
thrombocytopenia,lab,LAB_777-3,2
gout,procedure,PX_J3301,2
coronary_artery_disease,lab,LAB_18974-6,1
asthma,lab,LAB_787-2,1
gout,medication,RX_XXXXX144,1
heart_failure,medication,RX_32968,2
rheumatoid_arthritis,lab,LAB_2991-8,1
anemia,medication,RX_6754,1
thrombocytopenia,lab,LAB_2991-8,1
diabetes,medication,RX_XXXXX22,1
copd,medication,RX_XXXXX46,2
diverticulosis/diverticulitis,procedure,PX_76856,1
cholelithiasis,medication,RX_9800,1
thrombocytopenia,medication,RX_36117,1
hypertension,lab,LAB_1763-2,1
headache,procedure,PX_95816,2
hematuria,procedure,PX_XXXXX1,2
anemia,procedure,PX_94726,1
hypertension,lab,LAB_9830-1,1
headache,lab,LAB_25461-5,1
syncope,procedure,PX_XXXXX213,2
hypokalemia,lab,LAB_2823-3,2
arthritis,lab,LAB_5763-8,1
chronic_kidney_disease,lab,LAB_5193-8,1
cough,procedure,PX_94720,1
thrombocytopenia,medication,RX_XXXXX27,1
syncope,medication,RX_4917,2
chronic_kidney_disease,medication,RX_XXXXX101,1
anemia,procedure,PX_Q9940,2
thrombocytopenia,lab,LAB_742-7,1
diverticulosis/diverticulitis,medication,RX_7417,1
heart_failure,lab,LAB_32146-3,1
dyslipidemia,medication,RX_42463,2
cough,lab,LAB_65782-5,1
dyslipidemia,medication,RX_39173,1
osteoporosis,lab,LAB_49296-7,1
diabetes,medication,RX_139825,2
thrombocytopenia,procedure,PX_J1441,2
diverticulosis/diverticulitis,lab,LAB_882-1,1
kidney_stone,medication,RX_31448,1
osteoporosis,lab,LAB_12180-6,2
chronic_kidney_disease,procedure,PX_95811,1
rheumatoid_arthritis,procedure,PX_XXXXX201,1
thrombocytopenia,medication,RX_19831,1
hypertension,medication,RX_4603,2
rheumatoid_arthritis,procedure,PX_20610,2
"mood_disorders,_including_depression",lab,LAB_736-9,1
syncope,procedure,PX_36415,1
chronic_kidney_disease,procedure,PX_XXXXX405,1
kidney_stone,medication,RX_10737,1
cough,medication,RX_6916,1
gerd,procedure,PX_94010,1
hematuria,lab,LAB_18879-7,2
copd,lab,LAB_18908-4,1
gout,procedure,PX_20610,2
gout,lab,LAB_5274-6,1
back_pain,procedure,PX_64494,2
rheumatoid_arthritis,lab,LAB_10858-9,1
uti,procedure,PX_XXXXX43,1
hypokalemia,medication,RX_11289,1
diabetes,procedure,PX_73130,1
cough,medication,RX_2400,1
dermatitis,lab,LAB_6833-8,1
chronic_kidney_disease,medication,RX_XXXXX54,1
anemia,medication,RX_9863,1
kidney_stone,lab,LAB_18929-0,1
cholelithiasis,medication,RX_7806,1
copd,medication,RX_XXXXX142,1
asthma,lab,LAB_6276-0,1
cough,lab,LAB_14804-9,1
uti,lab,LAB_19161-9,1
gerd,medication,RX_XXXXX9,2
hypertension,procedure,PX_XXXXX399,1
heart_failure,procedure,PX_97803,1
gout,procedure,PX_20605,2
cholelithiasis,procedure,PX_43260,2
thyroid_hormone_disorders,medication,RX_XXXXX35,1
diabetes,procedure,PX_93227,1
thyroid_hormone_disorders,medication,RX_39993,1
sleep_apnea,medication,RX_1424884,1
back_pain,lab,LAB_60340-7,1
coronary_artery_disease,medication,RX_83367,1
cholelithiasis,medication,RX_9796,1
thrombocytopenia,procedure,PX_XXXXX217,1
seizure_disorder,procedure,PX_96119,1
hematuria,lab,LAB_2106-3,2
gout,procedure,PX_J1020,2
kidney_stone,procedure,PX_78709,1
gerd,medication,RX_XXXXX54,1
back_pain,lab,LAB_58681-8,1
thyroid_hormone_disorders,procedure,PX_45378,1
hematuria,lab,LAB_2965-2,1
gerd,procedure,PX_XXXXX405,1
hypertension,procedure,PX_59025,1
anemia,medication,RX_XXXXX65,1
diverticulosis/diverticulitis,medication,RX_4053,1
back_pain,lab,LAB_68959-6,1
gout,lab,LAB_2823-3,1
cholelithiasis,medication,RX_32968,1
hematuria,lab,LAB_32167-9,1
coronary_artery_disease,medication,RX_XXXXX41,1
thrombocytopenia,medication,RX_7646,1
dyslipidemia,procedure,PX_73030,1
cough,medication,RX_XXXXX119,2
hypertension,procedure,PX_XXXXX364,1
hypokalemia,lab,LAB_731-0,1
thyroid_hormone_disorders,lab,LAB_3051-0,2
thrombocytopenia,procedure,PX_90658,1
arthritis,procedure,PX_20605,1
dermatitis,medication,RX_XXXXX54,1
kidney_stone,procedure,PX_76700,2
hypertension,lab,LAB_30934-4,1
arthritis,medication,RX_XXXXX65,1
thyroid_hormone_disorders,medication,RX_321988,1
kidney_stone,medication,RX_3264,1
hematuria,medication,RX_2231,2
uti,procedure,PX_90658,1
uterine_fibroid,medication,RX_7804,2
gout,lab,LAB_48345-3,1
arthritis,medication,RX_161,2
uterine_fibroid,lab,LAB_10389-5,2
back_pain,medication,RX_7804,2
headache,lab,LAB_751-8,2
cough,procedure,PX_36415,1
chronic_kidney_disease,medication,RX_1223,1
uterine_fibroid,lab,LAB_32623-1,1
anemia,procedure,PX_XXXXX453,1
uti,lab,LAB_53306-7,1
dyslipidemia,procedure,PX_XXXXX400,1
osteoporosis,lab,LAB_33569-5,1
thrombocytopenia,lab,LAB_51584-1,1
kidney_stone,medication,RX_5640,2
gerd,procedure,PX_45378,1
syncope,lab,LAB_14979-9,1
gerd,procedure,PX_74245,2
dyslipidemia,medication,RX_5487,1
seizure_disorder,procedure,PX_90801,1
syncope,medication,RX_4850,2
kidney_stone,procedure,PX_36415,1
anemia,medication,RX_XXXXX160,1
rheumatoid_arthritis,procedure,PX_72148,2
arthritis,medication,RX_41493,2
gout,medication,RX_221147,1
atrial_fibrillation,medication,RX_237159,1
sleep_apnea,lab,LAB_1990-1,1
diabetes,lab,LAB_3094-0,1
dyslipidemia,medication,RX_591622,1
uti,procedure,PX_J0696,2
chronic_kidney_disease,medication,RX_56512,2
uterine_fibroid,procedure,PX_76817,2
hematuria,medication,RX_XXXXX100,1
asthma,medication,RX_88249,2
diverticulosis/diverticulitis,medication,RX_XXXXX128,1
osteoporosis,procedure,PX_J3301,1
kidney_stone,procedure,PX_76536,1
asthma,lab,LAB_5176-3,1
diabetes,lab,LAB_10466-1,2
"mood_disorders,_including_depression",lab,LAB_1558-6,1
anemia,procedure,PX_96361,1
thyroid_hormone_disorders,medication,RX_7052,1
osteoporosis,lab,LAB_46128-5,1
uti,procedure,PX_74150,2
dermatitis,procedure,PX_11302,1
dermatitis,procedure,PX_J1100,1
sleep_apnea,medication,RX_6579,1
cough,lab,LAB_6189-5,1
thrombocytopenia,lab,LAB_17861-6,1
diverticulosis/diverticulitis,lab,LAB_788-0,1
hypokalemia,procedure,PX_XXXXX395,1
uterine_fibroid,lab,LAB_2132-9,1
uti,medication,RX_XXXXX148,1
osteoporosis,medication,RX_26225,1
hematuria,procedure,PX_76700,2
thrombocytopenia,procedure,PX_38220,2
osteoporosis,procedure,PX_J1885,1
sleep_apnea,medication,RX_8896,1
arthritis,procedure,PX_73565,2
hypertension,procedure,PX_XXXXX386,1
atrial_fibrillation,procedure,PX_95811,1
heart_failure,procedure,PX_93005,2
gerd,procedure,PX_76700,1
headache,lab,LAB_72582-0,1
thrombocytopenia,medication,RX_24947,1
uti,lab,LAB_18929-0,2
thrombocytopenia,procedure,PX_J1642,2
hypertension,medication,RX_2599,2
headache,medication,RX_7531,2
arthritis,procedure,PX_72100,2
thyroid_hormone_disorders,procedure,PX_XXXXX536,2
thyroid_hormone_disorders,lab,LAB_32623-1,1
coronary_artery_disease,lab,LAB_787-2,1
gerd,procedure,PX_XXXXX408,1
gout,lab,LAB_787-2,1
headache,medication,RX_59078,1
heart_failure,medication,RX_XXXXX128,1
hypertension,procedure,PX_70552,1
headache,procedure,PX_XXXXX408,1
syncope,medication,RX_XXXXX66,1
back_pain,lab,LAB_50558-6,2
heart_failure,procedure,PX_XXXXX398,1
cholelithiasis,medication,RX_3264,1
coronary_artery_disease,medication,RX_9997,1
thyroid_hormone_disorders,medication,RX_8787,2
thrombocytopenia,medication,RX_338036,2
asthma,lab,LAB_6265-3,1
"mood_disorders,_including_depression",medication,RX_2598,2
diverticulosis/diverticulitis,procedure,PX_XXXXX160,1
dyslipidemia,procedure,PX_76700,1
gout,procedure,PX_97001,1
hypertension,procedure,PX_70544,1
hematuria,lab,LAB_6463-4,2
sleep_apnea,medication,RX_28439,1
thrombocytopenia,lab,LAB_57802-1,1
sleep_apnea,medication,RX_4603,1
seizure_disorder,procedure,PX_96117,1
hematuria,medication,RX_36387,1
uti,lab,LAB_18996-9,2
hematuria,procedure,PX_94760,1
gerd,procedure,PX_71250,1
osteoporosis,procedure,PX_72070,1
osteoporosis,lab,LAB_19123-9,1
headache,lab,LAB_6742-1,1
cholelithiasis,medication,RX_24912,1
kidney_stone,procedure,PX_XXXXX373,2
uti,medication,RX_1362,1
sleep_apnea,lab,LAB_41653-7,1
dyslipidemia,lab,LAB_2157-6,1
syncope,procedure,PX_93268,2
thyroid_hormone_disorders,lab,LAB_27882-0,1
dyslipidemia,medication,RX_XXXXX65,1
anemia,lab,LAB_2472-9,1
asthma,procedure,PX_J7619,2
back_pain,procedure,PX_99144,1
gout,lab,LAB_789-8,1
dyslipidemia,lab,LAB_777-3,1
rheumatoid_arthritis,procedure,PX_94060,1
heart_failure,medication,RX_2180,1
dermatitis,medication,RX_6922,1
syncope,medication,RX_3443,2
uterine_fibroid,lab,LAB_711-2,1
chronic_kidney_disease,medication,RX_214824,2
thyroid_hormone_disorders,procedure,PX_93306,1
hematuria,medication,RX_6470,1
gout,procedure,PX_J3303,2
cough,lab,LAB_31208-2,1
dyslipidemia,lab,LAB_3094-0,1
sleep_apnea,lab,LAB_704-7,1
thrombocytopenia,lab,LAB_72582-0,1
gerd,procedure,PX_95810,1
diverticulosis/diverticulitis,lab,LAB_50553-7,1
osteoporosis,medication,RX_2180,1
diabetes,procedure,PX_92134,1
uti,medication,RX_8120,2
diverticulosis/diverticulitis,medication,RX_10180,1
"mood_disorders,_including_depression",lab,LAB_14314-9,1
back_pain,procedure,PX_72148,2
diabetes,medication,RX_4821,2
headache,lab,LAB_19642-8,1
hypertension,procedure,PX_90732,1
dermatitis,procedure,PX_XXXXX0,1
sleep_apnea,lab,LAB_2085-9,1
dermatitis,lab,LAB_63369-3,1
cough,medication,RX_25255,2
thyroid_hormone_disorders,medication,RX_4018,1
heart_failure,lab,LAB_14979-9,1
"mood_disorders,_including_depression",lab,LAB_1968-7,1
thrombocytopenia,medication,RX_435,1
gerd,procedure,PX_94620,1
asthma,medication,RX_XXXXX170,1
heart_failure,medication,RX_20352,2
headache,procedure,PX_90801,1
diabetes,procedure,PX_XXXXX264,1
uterine_fibroid,medication,RX_3423,2
kidney_stone,lab,LAB_19000-9,1
headache,lab,LAB_49220-7,1
dermatitis,medication,RX_2590,2
syncope,procedure,PX_70450,1
anemia,procedure,PX_G0202,1
hypokalemia,medication,RX_XXXXX171,1
chronic_kidney_disease,lab,LAB_53115-2,1
"mood_disorders,_including_depression",lab,LAB_19270-8,2
asthma,procedure,PX_94640,2
gerd,procedure,PX_XXXXX254,2
hypertension,procedure,PX_97802,1
headache,procedure,PX_S0119,1
back_pain,lab,LAB_14314-9,1
chronic_kidney_disease,procedure,PX_XXXXX362,1
anemia,lab,LAB_63453-5,1
cough,lab,LAB_71695-1,1
hypertension,lab,LAB_2028-9,1
diverticulosis/diverticulitis,lab,LAB_777-3,1
sleep_apnea,medication,RX_7806,2
kidney_stone,medication,RX_10180,1
coronary_artery_disease,medication,RX_6918,2
uterine_fibroid,medication,RX_72143,1
chronic_kidney_disease,procedure,PX_XXXXX469,1
gerd,medication,RX_6470,1
seizure_disorder,procedure,PX_72125,1
copd,procedure,PX_94727,1
syncope,medication,RX_362,1
cough,medication,RX_XXXXX143,1
anemia,medication,RX_3264,1
uterine_fibroid,medication,RX_26225,1
kidney_stone,lab,LAB_50560-2,1
